id,sentence_text,order_within_feedback_entry,feedback_entry_id,sentiment,team_id,feedback_date
1230341,"It launches but any function you try you get ""no internet connection"" evn though all other aps that use the internet work fine on this device.",2,576575,-0.9744,427,2022-05-08 00:00:00
1230342,It also works fine on out galaxy tab s7 fe.,3,576575,0.9872,427,2022-05-08 00:00:00
1230343,"When trying to plan/ purchsde travel, app will not recognize filters.",1,576576,-0.9662,427,2022-05-08 00:00:00
1230344,"- Fails to keep ""Refundable"" setting ON during one single/ entire booking session/ flight search.",2,576576,-0.9975,427,2022-05-08 00:00:00
1230345,"- Fails to exclude ""Nearby (destination) Airports"" for one single/ entire booking session/ flight search, even thought I have de-selected those Nearby Airports in Filters & clicked ""Save"".",3,576576,-0.9946,427,2022-05-08 00:00:00
1230346,"Very, very frustrating & a HUGE waste of my time!",4,576576,-0.9999,427,2022-05-08 00:00:00
1230347,Terrible app.,1,576577,-0.9975,427,2022-05-08 00:00:00
1230348,"Keeps asking for the same basic information but then doesn't have any button to download passport and/or vax card.",2,576577,-0.9748,427,2022-05-08 00:00:00
1230349,"It's awful.",3,576577,-0.9991,427,2022-05-08 00:00:00
1230350,"Verify used by American and British Airways is so easy; why can't United come up with a workable app?",4,576577,0.7187,427,2022-05-08 00:00:00
1230351,"Can't check in online, and then can't get my boarding pass in Google wallet.",1,576578,-0.5534,427,2022-05-08 00:00:00
1230352,forced review,1,576579,-0.9626,427,2022-05-07 00:00:00
1230353,EZ,1,576580,0.7792,427,2022-05-07 00:00:00
1230354,Surprised how many added features there have been in past few years.,1,576581,0.8622,427,2022-05-07 00:00:00
1230355,This is a really good app.,2,576581,0.9986,427,2022-05-07 00:00:00
1230356,easy to use .,1,576582,0.9858,427,2022-05-07 00:00:00
1230357,"A Customer Friendly attitude , appreciated",1,576583,0.9988,427,2022-05-07 00:00:00
1230358,"The app doesn't work very well.",1,576584,-0.9998,427,2022-05-07 00:00:00
1230359,Trying to change my flight and it keeps going up the wrong screen and logging me out then nothing happens,2,576584,-0.9975,427,2022-05-07 00:00:00
1230360,"Pinned boarding time doesn't take into account delays.",1,576585,0.7439,427,2022-05-07 00:00:00
1230361,Will open app on Apple cell but not Samsung cell.,1,576586,-0.9924,427,2022-05-07 00:00:00
1230362,Has not worked for MONTHS ... does anyone read this????,2,576586,-0.999,427,2022-05-07 00:00:00
1230363,HELP,3,576586,-0.6441,427,2022-05-07 00:00:00
1230364,"Autofill log-in/password aren't working with the app using Google services",1,576587,-0.9561,427,2022-05-07 00:00:00
1230365,"No matter how many times we tried on our two different kinds of phone, the required information would not upload.",1,576588,-0.9959,427,2022-05-07 00:00:00
1230366,very difficult to follow instructions,1,576589,-0.9998,427,2022-05-07 00:00:00
1230367,not up to date with current international requirement.,1,576590,-0.9827,427,2022-05-06 00:00:00
1230368,"won't let upload COVID vaccine record",2,576590,-0.7423,427,2022-05-06 00:00:00
1230369,It seems the app development team for United flies with Delta.,1,576591,0.5889,427,2022-05-06 00:00:00
1230370,The app is annoying to use and it is poorly designed.,2,576591,-0.9999,427,2022-05-06 00:00:00
1230371,"Scanning a passport is impossible, I have been 20 minutes trying to get the app to take the picture and it doesn't.",3,576591,-0.9928,427,2022-05-06 00:00:00
1230372,Something that could be solved with a button to take the picture.,4,576591,-0.7763,427,2022-05-06 00:00:00
1230373,worth experience with United.,1,576592,0.9752,427,2022-05-06 00:00:00
1230374,Booked with Lufthansa which has 2 bags checked free but when checking it asked me for.,2,576592,-0.8041,427,2022-05-06 00:00:00
1230375,"can't choose my seat for my Lufthansa flight.",3,576592,-0.9493,427,2022-05-06 00:00:00
1230376,worst experience,4,576592,-0.9995,427,2022-05-06 00:00:00
1230377,"I don't leave reviews, but this is the worst airline app I've ever used.",1,576593,-0.9982,427,2022-05-06 00:00:00
1230378,"It is completely non-functional and the only thing it's good for is getting your boarding pass if you can even figure out how to do that.",2,576593,-0.9999,427,2022-05-06 00:00:00
1230379,The website is more functional.,3,576593,-0.8778,427,2022-05-06 00:00:00
1230380,"Why can't the app have the same functionality as the website?",4,576593,-0.9672,427,2022-05-06 00:00:00
1230381,"Why can't I find a simple thing like where to drop off my bags in a font size that I can actually read?",5,576593,-0.6236,427,2022-05-06 00:00:00
1230382,If you have multiple legs on a journey you will only be able to access one at a time.,6,576593,0.5506,427,2022-05-06 00:00:00
1230383,Chortle my cock.,1,576594,0.9844,427,2022-05-06 00:00:00
1230384,The fact that I had to download an app too check in disgusts me.,2,576594,-0.9637,427,2022-05-06 00:00:00
1230385,"I think the app is confusing in regards to the mileage plus thing / my United and I can't seem to download a picture of my passport other than those things I think it's okay",1,576595,-0.9937,427,2022-05-06 00:00:00
1230386,"So easy now, I'm loving it.",1,576596,0.9979,427,2022-05-06 00:00:00
1230387,"Can't pay for seat upgrades",1,576597,-0.9811,427,2022-05-06 00:00:00
1230388,Not showing up as icon on android phone,1,576598,-0.9973,427,2022-05-06 00:00:00
1230389,Good service but not quite as good as pre pandemic.,1,576599,-0.9135,427,2022-05-06 00:00:00
1230390,Staff are always professional.,2,576599,0.9926,427,2022-05-06 00:00:00
1230391,United is my preferred airline for all travel.,3,576599,0.8751,427,2022-05-06 00:00:00
1230392,Easy online service even for international travel.,4,576599,0.9904,427,2022-05-06 00:00:00
1230393,the usual BS app,1,576600,-0.7501,427,2022-05-06 00:00:00
1230394,Very smooth and user friendly online checkin.,1,576601,0.9986,427,2022-05-06 00:00:00
1230395,No issues at all.,2,576601,0.9856,427,2022-05-06 00:00:00
1230396,Very nice and clean,3,576601,0.9996,427,2022-05-06 00:00:00
1230397,easy to use.,1,576602,0.9858,427,2022-05-06 00:00:00
1230398,all info at your fingertips tips,2,576602,0.8294,427,2022-05-06 00:00:00
1230399,"I wish they would notice who is sitting next to each other so we're not so cramped",1,576603,-0.6151,427,2022-05-06 00:00:00
1230400,constantly crashes any time I click book flight,1,576604,-0.9949,427,2022-05-06 00:00:00
1230401,"I'll getting Old, yet the process was Easy - I Think",1,576605,0.7133,427,2022-05-06 00:00:00
1230402,locks up a lot,1,576606,0.6502,427,2022-05-06 00:00:00
1230403,"United is my airline of choice,.",1,576607,0.9281,427,2022-05-06 00:00:00
1230404,and I think the mileage program is one of the best.,2,576607,0.993,427,2022-05-06 00:00:00
1230405,"The meal Muslim meal that we request isn't they giving to us second the soda can they will shear with 3 people instead of giving you the full soda can",1,576608,-0.8775,427,2022-05-05 00:00:00
1230406,"Website has been easy so far, except for loading the airport map.",1,576609,0.94,427,2022-05-05 00:00:00
1230407,It never loaded.,2,576609,-0.9909,427,2022-05-05 00:00:00
1230408,Attempted 5 different times... different ways.,3,576609,-0.9862,427,2022-05-05 00:00:00
1230409,"Asked for my millage plus number after updating out of nowhere, as if I know that, and the forgot option doesn't work.",1,576610,-0.9443,427,2022-05-05 00:00:00
1230410,"It's late and I just want my boarding pass, they always make it so hard and different each time",2,576610,0.965,427,2022-05-05 00:00:00
1230411,App is fine.,1,576611,0.9146,427,2022-05-05 00:00:00
1230412,Signing up was difficult as it put my first and last name in the name spot so my name was listed twice.,2,576611,-0.9923,427,2022-05-05 00:00:00
1230413,It took a while to figure out what happened and changing it online was of no help.,3,576611,-0.9918,427,2022-05-05 00:00:00
1230414,An utter abomination.,1,576612,-0.9984,427,2022-05-05 00:00:00
1230415,"Can't perform the simplest tasks without crashing.",2,576612,0.6944,427,2022-05-05 00:00:00
1230416,"Its possible there have been worse apps in history, but not many.",3,576612,-0.9105,427,2022-05-05 00:00:00
1230417,"Passport scan never worked, tried all options.",1,576613,-0.993,427,2022-05-05 00:00:00
1230418,Wasted my time for trying to scan with all options.,2,576613,-0.9983,427,2022-05-05 00:00:00
1230419,"slow, and painful process",1,576614,-0.9994,427,2022-05-05 00:00:00
1230420,nn,1,576615,0.5753,427,2022-05-05 00:00:00
1230421,Quick,1,576616,0.8718,427,2022-05-05 00:00:00
1230422,Awfull app.,1,576617,-0.9972,427,2022-05-05 00:00:00
1230423,very convenient,1,576618,0.9757,427,2022-05-05 00:00:00
1230424,"Right after i purchased ticket, within an hour, got a text saying my flight delayed missing connection.",1,576619,-0.9965,427,2022-05-05 00:00:00
1230425,i cancelled my American flight when I bought United.,2,576619,-0.9882,427,2022-05-05 00:00:00
1230426,would have been nice to disclose earlier.,3,576619,-0.9207,427,2022-05-05 00:00:00
1230427,they screwed me good...,4,576619,-0.5372,427,2022-05-05 00:00:00
1230428,love it!,1,576620,0.9991,427,2022-05-05 00:00:00
1230429,easy check in,1,576621,0.9489,427,2022-05-05 00:00:00
1230430,Most useless app by an airline.,1,576622,-0.9733,427,2022-05-05 00:00:00
1230431,"Passport scan doesn't work at all.",2,576622,-0.9996,427,2022-05-05 00:00:00
1230432,"Whoever designed the app obviously doesn't have any experience with scanning app.",3,576622,-0.9586,427,2022-05-05 00:00:00
1230433,very easy to use.,1,576623,0.9932,427,2022-05-05 00:00:00
1230434,makes traveling so much more simple,2,576623,0.8537,427,2022-05-05 00:00:00
1230435,No notification about check in then requested a bunch of documents in order to travel.,1,576624,-0.9508,427,2022-05-05 00:00:00
1230436,"kept timing out and couldn't scan my passport.",2,576624,-0.9575,427,2022-05-05 00:00:00
1230437,overall functionality was not seamless.,3,576624,-0.9985,427,2022-05-05 00:00:00
1230438,no provinces listed under the state/provinces drop-down when typing your billing address.,1,576625,-0.9359,427,2022-05-05 00:00:00
1230439,I chose a random state for my Canadian address.,2,576625,-0.8923,427,2022-05-05 00:00:00
1230440,it worked,3,576625,0.9349,427,2022-05-05 00:00:00
1230441,Goog App,1,576626,0.9338,427,2022-05-05 00:00:00
1230442,"very difficult to use, keeps reasking for info and scanning passport is a chore",1,576627,-0.9982,427,2022-05-04 00:00:00
1230443,Beware of the SIX ridiculous security questions you have to create.,1,576628,-0.9446,427,2022-05-04 00:00:00
1230444,Honestly the worst app ive ever used.,1,576629,-0.9985,427,2022-05-04 00:00:00
1230445,"Legit the worst experience of my life, so terrible like i had to redo everything so many times for it to work.",2,576629,-0.9999,427,2022-05-04 00:00:00
1230446,"Had to get one of my boys whos mad smart to help, orberwise i would have been screwed and probably miss my flight Thanks",3,576629,-0.642,427,2022-05-04 00:00:00
1230447,$75 bag carry on preposterous,1,576630,-0.9847,427,2022-05-04 00:00:00
1230448,Did not update.,1,576631,-0.9988,427,2022-05-04 00:00:00
1230449,Tried 5 times or more.,2,576631,-0.9317,427,2022-05-04 00:00:00
1230450,Kept seeing pending.,3,576631,-0.6174,427,2022-05-04 00:00:00
1230451,Great app for United Airlines all in one place!,1,576632,0.996,427,2022-05-04 00:00:00
1230452,"unable to get boarding pass bc they need to make sure you don't have a carry on.",1,576633,-0.9867,427,2022-05-04 00:00:00
1230453,Horrible software.,1,576634,-0.9991,427,2022-05-04 00:00:00
1230454,"Doesn't work on the ground for checking in or viewing your itinerary, and doesn't work in the air for entertainment.",2,576634,-0.999,427,2022-05-04 00:00:00
1230455,"United needs to overhaul the underlying software, because it doesn't matter how good the GUI is.",3,576634,-0.918,427,2022-05-04 00:00:00
1230456,"Slow, data entry is terrible.",1,576635,-0.9995,427,2022-05-04 00:00:00
1230457,"Can't contact support for errors.",2,576635,-0.9526,427,2022-05-04 00:00:00
1230458,Useless app.,1,576636,-0.9985,427,2022-05-04 00:00:00
1230459,"Doesn't accept Canadian passports consistently and when it does, it still won't allow you to check in.",2,576636,-0.8543,427,2022-05-04 00:00:00
1230460,Also strange how the Travel Ready section and the Check In section are not integrated.,3,576636,-0.9912,427,2022-05-04 00:00:00
1230461,"I'm allowed to attempt to check in directly but not through the Travel Ready section.",4,576636,-0.9706,427,2022-05-04 00:00:00
1230462,Waste of time.,5,576636,-0.9993,427,2022-05-04 00:00:00
1230463,"Won't save Boarding Passes to Google Pay app!",1,576637,-0.944,427,2022-05-04 00:00:00
1230464,Very frustrating.,2,576637,-0.9993,427,2022-05-04 00:00:00
1230465,Please fix this ASAP!,3,576637,-0.9744,427,2022-05-04 00:00:00
1230466,the passport scan is always a PITA,1,576638,-0.8533,427,2022-05-04 00:00:00
1230467,Love united,1,576639,0.9955,427,2022-05-04 00:00:00
1230468,worst airline in history and getting worse by the day,1,576640,-0.9978,427,2022-05-04 00:00:00
1230469,super easy check in with all information listed.,1,576641,0.9923,427,2022-05-04 00:00:00
1230470,Very pleased,2,576641,0.9946,427,2022-05-04 00:00:00
1230471,I can do all the business from the app,1,576642,0.665,427,2022-05-04 00:00:00
1230472,Great easy friendly to check in,1,576643,0.9918,427,2022-05-04 00:00:00
1230473,"United changes our flights, then forces us from Economy Plus seating to conventional Economy, telling us we now have to pay for economy plus seats.",1,576644,-0.6358,427,2022-05-03 00:00:00
1230474,so much for being aMileage Plus Gold member.,2,576644,0.9043,427,2022-05-03 00:00:00
1230475,very poor treatment of loyal United travelers.,3,576644,-0.9991,427,2022-05-03 00:00:00
1230476,Changing seat after checked in sucks!!,1,576645,-0.935,427,2022-05-03 00:00:00
1230477,United is the worst.,1,576646,-0.9991,427,2022-05-03 00:00:00
1230478,"Couldn't tell me if/how I can bring a bag to stowaway in a bin.",2,576646,-0.7007,427,2022-05-03 00:00:00
1230479,Literally still on hold for 10 minutes for an agent to tell me.,3,576646,-0.6442,427,2022-05-03 00:00:00
1230480,Their app is subpar.,4,576646,-0.9994,427,2022-05-03 00:00:00
1230481,"Also, United breaks guitars.",5,576646,-0.5703,427,2022-05-03 00:00:00
1230482,Goog airline tickets ifly 1989,1,576647,0.8517,427,2022-05-03 00:00:00
1230483,one of the better airline apps,1,576648,0.955,427,2022-05-03 00:00:00
1230484,convenient and very easy to use.,1,576649,0.998,427,2022-05-03 00:00:00
1230485,Very fine,1,576650,0.9703,427,2022-05-03 00:00:00
1230486,good experience,1,576651,0.9954,427,2022-05-03 00:00:00
1230487,seamless,1,576652,0.9918,427,2022-05-03 00:00:00
1230488,great way to travel,1,576653,0.9965,427,2022-05-03 00:00:00
1230489,it makes you enter some information multiple times,1,576654,0.7245,427,2022-05-03 00:00:00
1230490,UA app make checking-in easy.,1,576655,0.9872,427,2022-05-03 00:00:00
1230491,The reminder emails and texts are helpful.,2,576655,0.9785,427,2022-05-03 00:00:00
1230492,the flight attendants are friendly and professional.,3,576655,0.99,427,2022-05-03 00:00:00
1230493,Everything went smoothly without a hitch.,1,576656,0.9981,427,2022-05-03 00:00:00
1230494,easy to use..,1,576657,0.9706,427,2022-05-03 00:00:00
1230495,user friendly app,1,576658,0.9854,427,2022-05-03 00:00:00
1230496,"save to google pay, pin boarding pass options don't work, nothing happens when i click them.",1,576659,-0.9833,427,2022-05-03 00:00:00
1230497,samsung galaxy note 20.,2,576659,0.8424,427,2022-05-03 00:00:00
1230498,"This app was so rubbish, I had to uninstall it from my phone.",1,576660,-0.9997,427,2022-05-03 00:00:00
1230499,Way too many login issues.,2,576660,-0.9991,427,2022-05-03 00:00:00
1230500,It made me pivot to delta airline to book all my international flights.,3,576660,0.8637,427,2022-05-03 00:00:00
1230501,Their app was simply less erroneous.,4,576660,0.5422,427,2022-05-03 00:00:00
1230502,"Once again, I'm looking to book another international flight.",5,576660,-0.541,427,2022-05-03 00:00:00
1230503,"Your flight time works better with my schedule, but I may have to opt for delta #ptsd.",6,576660,-0.8605,427,2022-05-03 00:00:00
1230504,"Solution is simple, execute the easy things perfectly!",7,576660,0.995,427,2022-05-03 00:00:00
1230505,"Passport scanning doesn't work so I can't check in for my flights.",1,576661,-0.9939,427,2022-05-03 00:00:00
1230506,"won't check you in unless you check baggage.",1,576662,-0.9288,427,2022-05-03 00:00:00
1230507,App would never finish downloadind on my new Samsung Android phone,1,576663,-0.9946,427,2022-05-03 00:00:00
1230508,easy to navigate.,1,576664,0.9749,427,2022-05-03 00:00:00
1230509,"Found out they won't let you carry on a regular sized carry on bag, and they charge you $35 to check the bag then add another $25 after we booked through hopper.",1,576665,-0.8795,427,2022-05-02 00:00:00
1230510,"We'll Never Fly United Again ever!",2,576665,0.6169,427,2022-05-02 00:00:00
1230511,honestly a frustrating and terrible experience.,1,576666,-0.9989,427,2022-05-02 00:00:00
1230512,this was easy to do.,1,576667,0.9482,427,2022-05-02 00:00:00
1230513,User friendly app & step by step travel ready center guidelines.,1,576668,0.9854,427,2022-05-02 00:00:00
1230514,Excellent.,2,576668,0.9968,427,2022-05-02 00:00:00
1230515,"Nice try, but leaves a lot to be desired for such a big-budget app with so many users.",1,576669,-0.6283,427,2022-05-02 00:00:00
1230516,"This app is clearly stitched together from various components, and the seams are quite messy.",2,576669,-0.9984,427,2022-05-02 00:00:00
1230517,"Change flight UX relies on web wrapper component that's super slow and one must log into and verify every time.",3,576669,-0.85,427,2022-05-02 00:00:00
1230518,App needs tons of improvement.,1,576670,0.8581,427,2022-05-02 00:00:00
1230519,"Password and info was set up,but when you try and sign in, it doesn't recognize password or information.",2,576670,-0.9898,427,2022-05-02 00:00:00
1230520,"No miles saved, nothing saved.",3,576670,-0.998,427,2022-05-02 00:00:00
1230521,Basically have to register everything over again.,4,576670,-0.7704,427,2022-05-02 00:00:00
1230522,"So no reason to set up account, unless u like filling out account info for fun.",5,576670,-0.8491,427,2022-05-02 00:00:00
1230523,"Sure it gives u bording pass info, which is why I gave it 2 stars.",6,576670,-0.9501,427,2022-05-02 00:00:00
1230524,Otherwise pointless to set up.,7,576670,-0.9694,427,2022-05-02 00:00:00
1230525,Waste of time.,8,576670,-0.9993,427,2022-05-02 00:00:00
1230526,Good luck everyone else.,9,576670,-0.5913,427,2022-05-02 00:00:00
1230527,great app,1,576671,0.9968,427,2022-05-02 00:00:00
1230528,thank you,1,576672,0.9703,427,2022-05-02 00:00:00
1230529,great app.,1,576673,0.9964,427,2022-05-02 00:00:00
1230530,saves me from talking to people(just an introvert),2,576673,0.9966,427,2022-05-02 00:00:00
1230531,"if I could give a lower rating, I absolutely would",1,576674,-0.7585,427,2022-05-02 00:00:00
1230532,Good,1,576675,0.9224,427,2022-05-02 00:00:00
1230533,nice app,1,576676,0.9838,427,2022-05-02 00:00:00
1230534,United had all of their systems together and operating smoothly for the check in process at Amsterdam Schiphol Airport.,1,576677,0.9954,427,2022-05-02 00:00:00
1230535,Customer service is terrible and app is not user friendly.,1,576678,-0.9987,427,2022-05-02 00:00:00
1230536,"It's a good representation of the air line, which is awful.",2,576678,-0.96,427,2022-05-02 00:00:00
1230537,What happened to respecting the customers?,3,576678,0.6156,427,2022-05-02 00:00:00
1230538,travel ready site was a pain to use.,1,576679,-0.9026,427,2022-05-01 00:00:00
1230539,"App is phenomenal, constant updates and reminders regarding fulfilling source/destination mandated travel requirements.",1,576680,0.9966,427,2022-05-01 00:00:00
1230540,Ability to link Paypal/Credit/Debit for contactless payments onboard.,2,576680,0.8396,427,2022-05-01 00:00:00
1230541,The app is powerhouse of features are designed with focus on customer convenience.,3,576680,0.6399,427,2022-05-01 00:00:00
1230542,Could not find the movie watch button using a Samsung a20.,1,576681,-0.9795,427,2022-05-01 00:00:00
1230543,Only could watch previews.,2,576681,-0.7362,427,2022-05-01 00:00:00
1230544,Excelent services,1,576682,0.9985,427,2022-05-01 00:00:00
1230545,"Twice now, I cannot even download the app.",1,576683,-0.9691,427,2022-05-01 00:00:00
1230546,Ugh!,2,576683,-0.9975,427,2022-05-01 00:00:00
1230547,Too slow app,1,576684,-0.999,427,2022-05-01 00:00:00
1230548,any app that interrupts my flow to give a review gets one star,1,576685,0.5191,427,2022-05-01 00:00:00
1230549,handy hints,1,576686,0.9825,427,2022-05-01 00:00:00
1230550,The check-in was smooth.,1,576687,0.9352,427,2022-05-01 00:00:00
1230551,The only complaint I have is when I went to sign...I got locked out after two to three tries.,2,576687,0.7028,427,2022-05-01 00:00:00
1230552,Mixed experiences with the United app.,1,576688,0.733,427,2022-05-01 00:00:00
1230553,"Works well sometimes and others times it just doesn't work eg.",2,576688,-0.9141,427,2022-05-01 00:00:00
1230554,adding/scanning a passport,3,576688,0.8462,427,2022-05-01 00:00:00
1230555,Much improved since 2016,1,576689,0.9885,427,2022-05-01 00:00:00
1230556,"I always have the latest version, but often get an error that I do not, so I can't use the entertainment features.",1,576690,-0.9796,427,2022-05-01 00:00:00
1230557,It is a simple easy to use app,1,576691,0.9541,427,2022-05-01 00:00:00
1230558,"I don't like signing in all the time.",1,576692,-0.9729,427,2022-05-01 00:00:00
1230559,"I constantly don't get credited miles.",2,576692,-0.9092,427,2022-05-01 00:00:00
1230560,it should be an easy process.,3,576692,-0.596,427,2022-05-01 00:00:00
1230561,smooth check in,1,576693,0.9868,427,2022-05-01 00:00:00
1230562,Passport scan does not work.,1,576694,-0.9994,427,2022-04-30 00:00:00
1230563,"Scan succeeds but check in takes your back into scan, infinite loop",2,576694,0.6715,427,2022-04-30 00:00:00
1230564,How many times do I have to scan my passport or enter my address???,1,576695,-0.7767,427,2022-04-30 00:00:00
1230565,does not work,1,576696,-0.9958,427,2022-04-30 00:00:00
1230566,"It's way better the spirt airlines.",1,576697,0.6967,427,2022-04-30 00:00:00
1230567,My flights there would rather be canceled or delayed..,2,576697,0.6562,427,2022-04-30 00:00:00
1230568,scanner sucks,1,576698,-0.9876,427,2022-04-30 00:00:00
1230569,very useful.,1,576699,0.9963,427,2022-04-30 00:00:00
1230570,a little slow sometimes,2,576699,-0.9433,427,2022-04-30 00:00:00
1230571,Great app!,1,576700,0.9987,427,2022-04-30 00:00:00
1230572,Terrible App.,1,576701,-0.9985,427,2022-04-30 00:00:00
1230573,"They make you download it to check in and the passport scan doesn't work!",2,576701,-0.9688,427,2022-04-30 00:00:00
1230574,"Worst experience, horrible app.",3,576701,-0.9979,427,2022-04-30 00:00:00
1230575,Excellent,1,576702,0.9934,427,2022-04-30 00:00:00
1230576,N 6 t 3,1,576703,-0.6068,427,2022-04-30 00:00:00
1230577,Bad App...App app locks up when you try to book from a credit.. does not work good with new Samsung tablets,1,576704,-1,427,2022-04-30 00:00:00
1230578,The flight simulator is quite nice...,1,576705,0.98,427,2022-04-30 00:00:00
1230579,"I made the smoothest landing in my first attempt, somewhere below -60 ft/min.",2,576705,0.6586,427,2022-04-30 00:00:00
1230580,Awful app.,1,576706,-0.9966,427,2022-04-30 00:00:00
1230581,You would think it would be easy to view airport maps from your flight menu but nope.,2,576706,-0.7674,427,2022-04-30 00:00:00
1230582,"It also has no sense of GPS or doesn't show your where your plane is.",3,576706,-0.9883,427,2022-04-30 00:00:00
1230583,"I've had to tell your app I'm from Canada 4 times now",1,576707,0.6445,427,2022-04-30 00:00:00
1230584,Good I need a phone number to talk.,1,576708,0.9892,427,2022-04-30 00:00:00
1230585,"Cannot check in as the app requires you to scan passport, but it totally fails on the automatic scan in app.",1,576709,-0.9974,427,2022-04-30 00:00:00
1230586,Using the App as a guest and it is easy and simple!,1,576710,0.9964,427,2022-04-30 00:00:00
1230587,nice,1,576711,0.9777,427,2022-04-30 00:00:00
1230588,Bad,1,576712,-0.9885,427,2022-04-29 00:00:00
1230589,Travel Ready Center is super buggy and sends you in endless loops re-entering information,1,576713,-0.6515,427,2022-04-29 00:00:00
1230590,What a disaster.,1,576714,-0.9976,427,2022-04-29 00:00:00
1230591,"We can't check in because my wife's green card expires in 2031 but it won't let me enter a year that doesn't start with ""202..."".",2,576714,-0.9017,427,2022-04-29 00:00:00
1230592,"And the delete key doesn't work when entering a date.",3,576714,-0.9929,427,2022-04-29 00:00:00
1230593,How could something so basic as entering a date not work?,4,576714,-0.9737,427,2022-04-29 00:00:00
1230594,Impossible to scan passport,1,576715,-0.6617,427,2022-04-29 00:00:00
1230595,checking in online is easy with the App.,1,576716,0.7849,427,2022-04-29 00:00:00
1230596,"international checking is kind of a Rubik's cube to get through.",1,576717,-0.7902,427,2022-04-29 00:00:00
1230597,"Nice idea but if you don't get the steps exactly right you will,start over a lot",2,576717,-0.5277,427,2022-04-29 00:00:00
1230598,"Overall good experience, but all the planes I flew on had media system issues.",1,576718,-0.9805,427,2022-04-29 00:00:00
1230599,convenient,1,576719,0.9407,427,2022-04-29 00:00:00
1230600,Worst customer service ever.,1,576720,-0.9965,427,2022-04-29 00:00:00
1230601,United completely ignored my positive covid test and refused to refund my money.,2,576720,-0.9986,427,2022-04-29 00:00:00
1230602,STOP SUPPORTING THESE CROOKS!,3,576720,-0.9944,427,2022-04-29 00:00:00
1230603,Clumsy to use,1,576721,-0.9986,427,2022-04-29 00:00:00
1230604,Will not scan my passport,1,576722,-0.9987,427,2022-04-29 00:00:00
1230605,Easy,1,576723,0.9476,427,2022-04-29 00:00:00
1230606,Easy check in,1,576724,0.9641,427,2022-04-29 00:00:00
1230607,Muy bien grasias,1,576725,0.9194,427,2022-04-29 00:00:00
1230608,easy check in great flights love United Airlines,1,576726,0.9898,427,2022-04-28 00:00:00
1230609,Great app.,1,576727,0.9971,427,2022-04-28 00:00:00
1230610,Love being able to travel and have most everything managed through the app.,2,576727,0.9844,427,2022-04-28 00:00:00
1230611,"A suggestion though, my significant other tends to be the one to buy plane tickets.",3,576727,-0.5415,427,2022-04-28 00:00:00
1230612,"Everytime I open up the boarding pass, hers always shows up first.",4,576727,0.7558,427,2022-04-28 00:00:00
1230613,I have to scroll over to get to mine.,5,576727,-0.7647,427,2022-04-28 00:00:00
1230614,Can you recognize the user account and put them first?,6,576727,0.6426,427,2022-04-28 00:00:00
1230615,"Even if it's a shared reservation?",7,576727,-0.562,427,2022-04-28 00:00:00
1230616,It never finds my trips always says unavailable,1,576728,-0.9055,427,2022-04-28 00:00:00
1230617,Pinning is broken.,1,576729,-0.9955,427,2022-04-28 00:00:00
1230618,I try to pin my boarding pass to my screen and it crashes the app instantly.,2,576729,-0.9813,427,2022-04-28 00:00:00
1230619,"Also, can't use the save to Google pay either.",3,576729,-0.9169,427,2022-04-28 00:00:00
1230620,"Passport scan feature doesn't work.",1,576730,-0.9982,427,2022-04-28 00:00:00
1230621,terrible idea seriously,1,576731,-0.9975,427,2022-04-28 00:00:00
1230622,Great App,1,576732,0.9975,427,2022-04-28 00:00:00
1230623,"The only reason I bought travel with United was because they didn't have a fee for carry-on bags.",1,576733,-0.5472,427,2022-04-28 00:00:00
1230624,"But upon checking in, they said I wasn't eligible for a carry-on and had to check my pilots bag for $35.",2,576733,-0.9861,427,2022-04-28 00:00:00
1230625,Poor transparency.,3,576733,-0.9985,427,2022-04-28 00:00:00
1230626,Very easy to book flights and secure.,1,576734,0.9974,427,2022-04-28 00:00:00
1230627,United has provided me with the tools that I needed to make my International Flight a success.,1,576735,0.9708,427,2022-04-28 00:00:00
1230628,Very easy and convenient,1,576736,0.9981,427,2022-04-28 00:00:00
1230629,App works OK but for Canadians trying to upgrade it will not take Canadian Credit Cards,1,576737,-0.9872,427,2022-04-28 00:00:00
1230630,The worst airlines ever,1,576738,-0.9963,427,2022-04-28 00:00:00
1230631,Not the most user friendly app to navigate compared to Delta.,1,576739,-0.9927,427,2022-04-28 00:00:00
1230632,"United likely won't read this, but they really should make it easier to view boarding pass of connecting flights, such that if you open your boarding pass within the app, you can swipe to see your second boarding pass.",2,576739,0.8085,427,2022-04-28 00:00:00
1230633,"Thi app works wonders for changes, information, and in flight entertainment.",1,576740,0.9755,427,2022-04-28 00:00:00
1230634,I booked a flight and received a confirmation number.,1,576741,-0.925,427,2022-04-28 00:00:00
1230635,"After checking a couple weeks later nothing showed up under my reservations, the confirmation number was not coming back to anything.",2,576741,-0.9978,427,2022-04-28 00:00:00
1230636,"I was forced to buy the tickets over the phone ($25) last minute ($75) and was charged 12,000 more miled than I would have been if the first time I booked worked properly.",3,576741,-0.8556,427,2022-04-28 00:00:00
1230637,App is about as awful as the airline itself.,1,576742,-0.9673,427,2022-04-27 00:00:00
1230638,Passport scanning feature is a huge fail and not intuitive.,2,576742,-0.9998,427,2022-04-27 00:00:00
1230639,making checkin a pain.,3,576742,-0.9495,427,2022-04-27 00:00:00
